2457516.297908 0 0.0180067 0.0187921
2457516.297947 0 0.0627241 0.0186933
2457516.297986 0 0.032736 0.0189911
2457516.298025 0 0.158931 0.0195907
2457516.298063 0 0.224901 0.0198965
2457516.298102 0 0.219794 0.0196514
2457516.298141 0 0.189553 0.0193283
2457516.298180 0 0.121445 0.0193408
2457516.298219 0 0.131803 0.0190418
2457516.298257 0 0.22458 0.0195685
2457516.298296 0 0.218629 0.0199838
2457516.298335 0 0.31012 0.0203649
2457516.298374 0 0.27997 0.0205215
2457516.298412 0 0.309344 0.0205604
2457516.298451 0 0.305183 0.0200778
2457516.298490 0 0.285174 0.0203756
2457516.298529 0 0.285801 0.0200296
2457516.298567 0 0.205116 0.01971
2457516.298606 0 0.212527 0.0193634
2457516.298645 0 0.119492 0.0188583
